time,temperature_2m,snowfall_sum,skin_reservoir_content,surface_latent_heat_flux_sum,surface_net_solar_radiation_sum,total_evaporation_sum,runoff_sum,u_component_of_wind_10m,v_component_of_wind_10m,surface_pressure,leaf_area_index_high_vegetation,total_precipitation_sum,ssta
198812,267.0069323,0.004854702,7.95e-07,-4233158.841,208888234.6,-0.001599357,0.00171995,1.222153174,-0.138204953,88120.74957,0.652955144,0.004904462,-1.931000000000001
198901,264.0022735,0.011981506,4.51e-06,-15031804.53,172825623.0,-0.005325034,0.001603673,0.656158867,0.162837202,88077.41522,0.652556326,0.012090078,-1.972333333333335
198902,268.5086277,0.010267525,1.92e-06,-24200287.67,247044778.9,-0.008874311,0.001635828,0.355761934,0.331827147,87938.57119,0.653089458,0.010602276,-1.461666666666666
198903,273.6409296,0.009337206,6.81e-06,-52877851.19,430525631.3,-0.020728912,0.001406456,1.375390289,-0.537920946,87726.55605,0.656374316,0.013250375,-1.1546666666666674
198904,282.7116336,0.000139748,1.42e-05,-106286232.4,486456079.9,-0.042496057,0.001726594,0.496714131,0.500612693,87439.84012,0.662611706,0.032552519,-0.9696666666666687
198905,289.1731209,2.65e-05,1.64e-05,-133370178.9,603464342.2,-0.05333056,0.00114524,1.002926425,0.215773671,87275.8495,0.679155309,0.022252001,-0.7520000000000024
198906,292.2666088,0.0,3.2e-05,-175546021.4,535362800.0,-0.070195945,0.001638597,0.147658464,0.585438711,87057.88616,0.698319377,0.065263119,-0.4510000000000005
198907,294.6844493,0.0,4.6e-05,-197171721.5,534518652.1,-0.078843459,0.004980263,-0.186190706,0.972607802,87044.751,0.711122468,0.098106104,-0.45866666666666944
198908,292.63428,0.0,4.75e-05,-218863425.2,490701853.3,-0.087517365,0.003442909,-0.538851377,0.814487279,87305.90091,0.71072481,0.094436088,-0.5040000000000013
198909,287.8581384,1.27e-07,4.54e-05,-153364488.7,418651505.9,-0.061326171,0.002245188,0.069166726,0.56104095,87584.92023,0.687580031,0.080751452,-0.3073333333333288
198910,281.2897262,0.000123823,1.73e-05,-94889534.14,365767308.2,-0.037942564,0.001370169,0.776091342,0.245714587,88040.77576,0.66392672,0.022077969,-0.35300000000000153
198911,271.5163013,0.006463761,1.09e-05,-24011000.32,223368781.8,-0.009362233,0.000977993,0.946759936,0.032319008,88342.1943,0.654729289,0.014603111,-0.3776666666666664
198912,269.2573201,0.004459689,1.81e-06,-9194843.215,199526229.7,-0.003537061,0.000865334,1.098449133,0.157458821,88002.84957,0.652955144,0.004569143,-0.10099999999999909
199001,264.0370187,0.006099183,1.27e-06,-8076252.869,236487865.8,-0.002913679,0.000840147,0.892941419,-0.047261596,88015.64955,0.652556326,0.006167738,0.007666666666665378
199002,268.5770762,0.016292702,1.12e-05,-19366335.01,232523968.0,-0.007190817,0.001030434,0.299786025,0.589461405,87952.53645,0.653089458,0.019146809,0.2183333333333337
199003,275.150415,0.027835967,3.65e-05,-50495441.07,341961593.8,-0.019906575,0.001976621,0.233667173,0.418069714,87756.67555,0.656374316,0.059233894,0.0953333333333326
199004,279.1868532,0.010314087,2.7e-05,-118805387.8,457081422.4,-0.04726696,0.00250249,1.153315628,-0.197917257,87360.47681,0.662611706,0.060959975,0.19033333333333147
199005,287.6843459,0.000211322,1.77e-05,-194079937.1,574307946.9,-0.077603229,0.001794336,1.227961843,-0.299994546,87258.75997,0.679155309,0.034610263,0.2079999999999984
199006,292.8869922,0.0,2.51e-05,-175447611.9,599535803.1,-0.070156593,0.001660231,0.743215772,0.384241811,86878.81804,0.698319377,0.040642529,0.04899999999999949
199007,294.9624028,0.0,6.15e-05,-230804255.1,530165778.3,-0.092292169,0.008456724,0.670114622,0.829193732,86710.77969,0.711122468,0.141843917,0.2013333333333307
199008,293.6935908,0.0,5.03e-05,-219851522.0,506629351.2,-0.087912477,0.008712595,0.343702965,0.845805399,87177.93157,0.71072481,0.104424098,0.23600000000000065
199009,288.6374458,2.32e-07,4.76e-05,-166082130.1,429693629.9,-0.066411599,0.004329857,0.154235488,0.921971495,87638.12535,0.687580031,0.068189178,0.21266666666667078
199010,282.4020216,0.000139419,2.71e-05,-96847256.83,343156160.6,-0.038725581,0.002476457,0.251834226,0.830046863,88112.60105,0.66392672,0.030950583,0.2569999999999979
199011,274.4635829,0.004987472,1.44e-05,-35530071.63,240117938.3,-0.014147823,0.001893785,1.295000869,0.062630775,88135.68177,0.654729289,0.016464004,0.18233333333333235
199012,266.7832396,0.001731045,5.66e-07,-8639208.658,210952331.9,-0.003213171,0.001572237,1.481891358,-0.024373388,88065.45861,0.652955144,0.001788442,0.38899999999999935
199101,265.7843931,0.007090814,7.56e-07,-7578690.161,229976672.7,-0.002779913,0.0014684,0.871572721,0.118297706,88030.64618,0.652556326,0.007159673,0.4776666666666678
199102,267.6299245,0.005789851,2.32e-06,-18877200.01,275438769.0,-0.006991226,0.001527383,1.301021924,-0.293467241,87901.47188,0.653089458,0.005991415,0.32833333333333314
199103,273.6070913,0.03110424,1.26e-05,-52160155.32,342595378.1,-0.020306126,0.001669358,0.131627447,0.246028339,87684.69922,0.656374316,0.040862527,0.0853333333333346
199104,280.2938076,0.001944603,3.2e-05,-124639513.5,464437692.0,-0.049759638,0.00275402,0.605085125,-0.208941015,87459.03275,0.662611706,0.05527914,0.30033333333333445
199105,287.1815059,0.000375118,3.04e-05,-141086412.4,509668807.1,-0.056409302,0.004009707,0.335938756,0.43390996,87326.87743,0.679155309,0.079739799,0.3879999999999981
199106,292.1934249,0.0,3.27e-05,-232479151.3,593733851.0,-0.092961911,0.007357124,0.347973209,0.139723935,86947.80543,0.698319377,0.067657769,0.6589999999999989
199107,295.7795463,0.0,4.08e-05,-223509663.4,593009012.9,-0.089375265,0.006758339,0.397450619,0.538843318,86752.96268,0.711122468,0.096565018,0.8713333333333324
199108,295.6204023,0.0,2.5e-05,-181551424.0,543811908.3,-0.072597338,0.002138878,-0.640706027,1.22889155,87289.23018,0.71072481,0.031056912,0.6960000000000015
199109,289.1593897,2.81e-06,3.53e-05,-116854131.2,443912770.4,-0.046726703,0.002716846,0.399939768,0.521644825,87627.39751,0.687580031,0.053315335,0.41266666666667007
199110,280.3611245,0.000402192,1.82e-05,-79445455.61,359831769.7,-0.031756573,0.001520625,1.56561639,-0.07978007,87971.74015,0.66392672,0.023929612,0.9069999999999965
199111,272.6652384,0.001084919,2.09e-06,-15532305.55,263482909.6,-0.00616646,0.001153737,1.823075062,0.038889437,88125.42891,0.654729289,0.003314675,1.2723333333333322
199112,265.9377143,0.012462353,2.27e-06,-7161983.998,173271026.5,-0.002607784,0.001086376,1.09216502,-0.014387747,88073.6858,0.652955144,0.012630878,1.7289999999999992
199201,263.2173712,0.002902434,7.39e-06,-12517872.46,199646252.1,-0.004461229,0.001163638,0.814407048,-0.162656934,88183.60358,0.652556326,0.002958089,1.8276666666666657
199202,267.5939537,0.001323076,2.25e-06,-15413224.62,309178691.0,-0.005764456,0.001013037,1.222888206,-0.163504566,87742.27767,0.653119904,0.002240198,1.788333333333334
199203,274.4156553,0.018905557,1.66e-05,-51977049.06,356913920.5,-0.020312697,0.001288367,0.179731445,0.574970158,87747.76636,0.656388888,0.033075907,1.4253333333333345
199204,282.5532748,0.000718136,1.12e-05,-87454535.38,501972025.5,-0.034954299,0.000878076,1.599441494,0.006810798,87263.60869,0.662611706,0.013416731,1.3103333333333325
199205,288.2902937,0.000121963,2.98e-05,-157684710.1,528314236.6,-0.063053822,0.001602881,-0.082357449,0.326226551,87332.16579,0.679155309,0.057644018,1.1679999999999993
199206,291.9274482,0.0,3.24e-05,-187026158.4,544948225.4,-0.07478653,0.001268775,0.136419009,0.513926529,87097.59455,0.698319377,0.067409637,0.7089999999999996
199207,295.3235024,0.0,4.99e-05,-179156170.9,553493112.7,-0.071639544,0.008630164,0.254511687,0.917199545,86991.79791,0.711122468,0.126931407,0.33133333333333326
199208,292.2225461,0.0,8.23e-05,-218198118.7,447592861.3,-0.087251328,0.016050779,-0.351549586,0.989670173,87251.05211,0.71072481,0.160842918,0.07600000000000051
199209,287.3430519,3.47e-08,3.5e-05,-160441798.5,396506915.9,-0.064156189,0.003815924,0.705611351,0.972183503,87569.31615,0.687580031,0.059952727,-0.07733333333333192
199210,278.8764849,0.002967195,3e-05,-84637914.68,322112408.7,-0.033785849,0.002733894,0.550677624,-0.1441425,88200.0751,0.66392672,0.044945182,-0.2530000000000001
199211,271.5728403,0.01129055,1.55e-05,-33667799.92,225065326.9,-0.013062204,0.002452258,1.999673588,-0.052999095,88159.05282,0.654729289,0.026028716,-0.20766666666666467
199212,267.2827737,0.00538196,3.92e-06,-11390628.56,188350217.4,-0.004221811,0.002403362,1.451034776,0.140388856,88029.94435,0.652955144,0.005766636,-0.12099999999999866
199301,261.3995381,0.007580217,2.89e-06,-11526351.32,207832011.5,-0.004103003,0.002700112,0.836215001,-0.274029591,88213.91825,0.652556326,0.007635237,0.13766666666666794
199302,270.008613,0.00538055,2.96e-06,-21276731.58,282269366.2,-0.008102677,0.002436403,1.105548518,-0.166663309,87873.77931,0.653089458,0.006035949,0.418333333333333
199303,275.6802428,0.004189935,1.24e-05,-52957124.54,392205198.4,-0.021061676,0.002279744,-0.003601999,0.617964624,87671.30164,0.656374316,0.012712884,0.435333333333336
199304,280.8792545,0.002061368,1.3e-05,-86816734.98,513817358.9,-0.034647955,0.002047979,1.224409573,-0.483076588,87501.79314,0.662611706,0.013750792,0.700333333333333
199305,287.6955853,5.42e-05,1.37e-05,-138444622.0,563419258.0,-0.055358889,0.002167712,0.937530741,0.452810562,87266.09925,0.679155309,0.031734904,0.8979999999999997
199306,293.6839116,0.0,1.81e-05,-140685465.1,574891602.4,-0.056256183,0.001692379,1.058058152,0.283471754,86917.46831,0.698319377,0.030891432,0.4889999999999972
199307,293.9107157,0.0,5.52e-05,-193336527.4,536406694.6,-0.077309871,0.002777818,0.130081038,0.518812074,86830.32812,0.711122468,0.093971517,0.34133333333333127
199308,292.2624592,0.0,4.85e-05,-213500083.7,500938210.3,-0.085372714,0.008013197,0.108301496,0.307760025,87271.76892,0.71072481,0.109357389,0.1559999999999988
199309,288.2197721,6.44e-08,2.03e-05,-147275823.9,468001272.7,-0.05889148,0.001997792,0.578234148,0.672353131,87708.28059,0.687580031,0.041736302,0.3426666666666698
199310,280.9156404,0.000343036,2.28e-05,-75015034.21,353384516.2,-0.029990265,0.001274096,1.269566936,0.184437823,88199.67181,0.66392672,0.026915275,0.09699999999999775
199311,270.809104,0.013935044,2.34e-05,-27788287.62,181355536.8,-0.010819022,0.001205955,0.635273162,0.002910325,88099.2127,0.654729289,0.036200053,0.08233333333333448
199312,264.0003679,0.000749838,3.26e-06,-11868489.25,195590277.6,-0.004271156,0.001010239,1.833438155,-0.384307717,88331.38732,0.652955144,0.000810516,0.19900000000000162
199401,265.8584572,0.000867257,3.32e-07,-8043974.961,254780979.6,-0.00300633,0.001009869,2.153346821,-0.305843745,87874.02541,0.652556326,0.000909929,0.08766666666666723
199402,268.7762224,0.010025919,1.05e-06,-17820267.25,264955239.7,-0.006704132,0.00106605,0.225481196,0.270641657,87784.82777,0.653089458,0.01021644,0.06833333333333158
199403,273.4812098,0.002924459,5.34e-06,-36156936.52,437922142.7,-0.014266769,0.000979002,1.218964326,-0.56151044,87863.76211,0.656374316,0.006907239,0.15533333333333488
199404,284.0718933,0.005130224,1.09e-05,-96587685.8,477558956.6,-0.038562255,0.000963934,0.825103942,0.970046218,87337.29924,0.662611706,0.017929053,0.3703333333333312
199405,289.2375124,0.003659084,1.46e-05,-127771979.3,595889719.7,-0.050986255,0.001120553,1.61458664,-0.730090991,87146.84386,0.679155309,0.029881639,0.42799999999999727
199406,293.7359424,0.0,3.38e-05,-139263193.6,526088999.0,-0.055687457,0.002794784,0.204324785,0.938576519,87001.81969,0.698319377,0.067723774,0.44899999999999807
199407,295.6077659,0.0,6.02e-05,-226672871.4,537218252.3,-0.090640144,0.008990614,-0.114982771,1.363423187,86873.53963,0.711122468,0.131648223,0.36133333333333084
199408,293.442969,0.0,6.59e-05,-246061225.1,482269154.8,-0.098393005,0.016030573,-0.564943231,1.29306542,87254.2327,0.71072481,0.171570801,0.5459999999999994
199409,286.8287125,1.15e-06,2.03e-05,-175625365.2,441094707.9,-0.070227669,0.001978399,0.720879144,0.368255675,87688.56187,0.687580031,0.031239807,0.4726666666666688
199410,279.2907492,0.001970072,2.16e-05,-78757021.76,338584407.6,-0.03147629,0.001475216,0.948166488,-0.175594715,88187.38739,0.66392672,0.029814047,0.796999999999997
199411,275.5359722,0.008734252,1.84e-05,-34557197.58,222688607.9,-0.013772395,0.001166132,0.928656235,0.741066539,88111.85693,0.654729289,0.017656727,1.1823333333333323
199412,266.0911186,0.011649041,2.21e-06,-11410275.68,178848056.3,-0.004242986,0.000988051,0.762066025,-0.048345909,88231.72428,0.652955144,0.01187611,1.2890000000000015
199501,262.6913806,0.000266636,1.31e-06,-14667735.25,231297114.9,-0.005217158,0.001088086,1.738427935,-0.518637093,88264.32534,0.652556326,0.000301148,1.017666666666667
199502,269.2045958,0.004105698,1.94e-06,-16036180.73,298704284.7,-0.006140441,0.00102917,0.990523673,-0.262394737,87980.72194,0.653089458,0.004777747,0.7483333333333313
199503,274.4791206,0.004670118,4.28e-06,-41002144.28,447942560.6,-0.016166903,0.000882383,2.013154707,-0.502318371,87633.17724,0.656374316,0.007561534,0.5153333333333343
199504,280.3243382,0.002216114,7.59e-06,-75290543.76,528035095.4,-0.03004588,0.000805513,1.96378735,-0.484725932,87392.42632,0.662611706,0.010000887,0.3903333333333343
199505,287.8555133,0.001003851,1.31e-05,-110409292.7,598083298.4,-0.044125072,0.000891199,1.514709522,-0.381816865,87150.17027,0.679155309,0.022170333,0.007999999999999119
199506,292.9093548,0.0,3.54e-05,-161768138.4,578173122.3,-0.064686554,0.002725719,0.383639486,0.190894426,86902.12766,0.698319377,0.07630009,-0.0010000000000012221
199507,294.6142271,0.0,5.29e-05,-212860585.8,514297362.0,-0.085116996,0.016855049,-0.19551691,0.561528082,86867.95626,0.711122468,0.182699323,-0.09866666666667001
199508,292.3967627,0.0,6.51e-05,-229621783.5,460878763.4,-0.091819332,0.017594283,-0.372287793,0.757197458,87243.33643,0.71072481,0.163043209,-0.6039999999999992
199509,286.9863749,2.61e-05,6.86e-05,-162745853.9,376768223.0,-0.065077311,0.0364592,0.061324623,0.422498712,87648.30971,0.687580031,0.164832139,-0.8473333333333315
199510,281.1196029,0.000239514,2.21e-05,-108696575.5,341861405.7,-0.043462332,0.007889125,0.985240595,0.268381616,88039.83303,0.66392672,0.02978503,-0.833000000000002
199511,273.1918554,0.001445942,3.16e-06,-34732044.67,267457920.6,-0.013823255,0.005331509,1.879085326,-0.168538012,88099.13958,0.654729289,0.003863301,-1.027666666666665
199512,266.131279,0.002348759,4.78e-07,-6119102.322,220448296.0,-0.002301261,0.004517551,1.358697491,-0.298558508,88374.0154,0.652955144,0.002395993,-0.9110000000000014
199601,263.9418566,0.002489986,1.77e-07,-6814132.822,252334281.1,-0.002463846,0.00392563,1.411819275,-0.365541385,88014.3739,0.652556326,0.002533297,-0.8623333333333321
199602,266.2763769,0.001491391,1.49e-07,-11280446.56,333935923.7,-0.004343553,0.003111878,0.918180513,-0.788769922,88115.91025,0.653119904,0.00154152,-0.8516666666666666
199603,272.9745651,0.011066893,7.47e-06,-41328653.9,416637492.0,-0.016247467,0.002867814,0.833373258,-0.120012438,87582.92337,0.656388888,0.015012916,-0.564666666666664
199604,280.0386056,0.003977313,1.92e-05,-96564523.11,475449879.7,-0.038555328,0.002682113,0.746073815,-0.070726272,87529.97027,0.662611706,0.026845809,-0.3596666666666657
199605,287.6453223,2.08e-05,1.61e-05,-140762583.6,580945417.9,-0.056286084,0.002447089,0.464347496,0.282774366,87433.49323,0.679155309,0.023693479,-0.26200000000000045
199606,292.685621,0.0,2.68e-05,-169921669.3,555456855.0,-0.067946924,0.002983289,0.679723321,0.242765289,86967.67433,0.698319377,0.056357166,-0.30100000000000193
199607,294.3333907,0.0,7.36e-05,-201444179.3,498058704.5,-0.080551895,0.011060857,-0.438542027,0.658046193,86955.05298,0.711122468,0.156888415,-0.3286666666666669
199608,292.380475,0.0,8e-05,-218650070.9,419447712.3,-0.087432051,0.045168219,-0.629103517,0.573871267,87297.39722,0.71072481,0.207404507,-0.19399999999999906
199609,288.5996669,0.0,4.58e-05,-175579902.2,431804880.5,-0.070209493,0.009810229,0.364201769,1.059530961,87611.92484,0.687580031,0.060416411,-0.4573333333333309
199610,281.4773388,0.001174837,2.83e-05,-110612746.1,335079522.1,-0.044218854,0.008600469,0.850888246,0.606434376,87880.38054,0.66392672,0.04937626,-0.40300000000000225
199611,271.5474627,0.004935747,1.13e-05,-35270086.76,237246567.0,-0.013872906,0.005897241,1.880966072,-0.346911109,88142.7938,0.654729289,0.013936521,-0.3376666666666672
199612,267.6146663,0.000998845,4.71e-07,-7789429.316,223512017.1,-0.002978846,0.005288113,2.767320426,-0.152363842,87960.90086,0.652955144,0.001145022,-0.6110000000000007
199701,265.0895356,0.003265884,3.17e-07,-8203605.787,255538601.0,-0.003027753,0.004833941,1.030627653,-0.184303763,87961.71212,0.652556326,0.003323345,-0.5423333333333318
199702,269.2658663,0.006385957,6.11e-06,-18977037.52,294271958.3,-0.007307452,0.003961165,1.027834487,-0.046878954,87952.91361,0.653089458,0.008797764,-0.36166666666666814
199703,276.6955606,0.007592046,3.21e-05,-72305361.17,381409379.0,-0.028820916,0.0043437,0.060727882,0.640642103,87785.36028,0.656374316,0.040926673,-0.19466666666666654
199704,281.3023496,0.00393129,2e-05,-126531683.6,498611411.9,-0.050531965,0.003865492,0.236621545,-0.446193865,87660.87594,0.662611706,0.028138802,0.2703333333333333
199705,288.383065,8.11e-06,1.63e-05,-155445585.4,576776982.6,-0.062158377,0.003699914,0.793724088,-0.488908123,87144.14505,0.679155309,0.029388177,0.7679999999999971
199706,293.7475825,0.0,2.26e-05,-163793069.1,586175001.6,-0.06549625,0.003173004,0.11939482,1.21385019,87041.27967,0.698319377,0.042087127,1.2289999999999992
199707,296.0509508,0.0,5.18e-05,-205531691.0,540819497.2,-0.082186377,0.009406604,-0.285326667,1.473586946,87028.58795,0.711122468,0.142196941,1.6813333333333311
199708,294.6750131,0.0,2.8e-05,-254766022.1,533460121.5,-0.10187381,0.004345891,0.039184186,1.214863626,87206.35912,0.71072481,0.060530861,1.9160000000000004
199709,287.0112106,3.9e-05,2.62e-05,-129205202.3,447410277.2,-0.051665232,0.002392945,0.376712032,0.141926846,87819.36335,0.687580031,0.047315029,2.122666666666671
199710,280.6532246,0.000156277,4.68e-06,-70445179.79,402074897.3,-0.028166372,0.001703303,1.51551059,-0.70398251,88118.93782,0.66392672,0.01083374,2.4069999999999965
199711,273.0054514,0.007728098,1.97e-05,-24368746.49,217903600.4,-0.009540562,0.001472669,0.981064882,0.156532685,88062.38062,0.654729289,0.024470623,2.4923333333333346
199712,267.2570171,0.002954542,2.65e-06,-8914931.272,205205309.9,-0.003313982,0.001297852,1.362783429,0.157879903,88130.16697,0.652955144,0.003067739,2.3290000000000006
199801,262.5344619,0.01049319,8.55e-07,-10240230.07,213145214.8,-0.00368205,0.001331035,1.361916057,-0.186762892,88029.49441,0.652556326,0.010551681,2.3776666666666664
199802,270.1644298,0.010202282,1.05e-05,-27086552.83,233032072.3,-0.010177256,0.001812816,0.529939524,0.198109748,87906.13343,0.653089458,0.013569908,2.038333333333334
199803,275.1788137,0.015538153,1.79e-05,-58074015.47,390128314.7,-0.023047852,0.001370661,0.424393669,0.195190664,87741.82403,0.656374316,0.031868517,1.3853333333333353
199804,285.266865,0.001139765,3.07e-05,-120461558.2,447143451.7,-0.048128476,0.0045988,0.813367924,0.876446695,87277.77789,0.662611706,0.0739025,0.8903333333333343
199805,286.8599262,4.07e-06,2.77e-05,-198895041.9,521682583.8,-0.079532564,0.002715648,0.380666564,0.6668579,87465.47854,0.679155309,0.060620475,0.6980000000000004
199806,293.3637544,0.0,3.33e-05,-205758746.5,574576156.0,-0.082277169,0.003710934,0.707839002,0.806610064,86924.78039,0.698319377,0.071902052,-0.2510000000000012
199807,294.9799232,0.0,5.25e-05,-263631354.6,536660253.1,-0.105418808,0.012185017,-0.064534705,0.644893948,86879.31711,0.711122468,0.134581403,-0.8786666666666676
199808,293.5430861,0.0,3.12e-05,-211607878.5,528283355.3,-0.084616074,0.003530534,0.144584731,-0.128872032,87247.01014,0.71072481,0.053041398,-1.2639999999999993
199809,291.2149446,9.62e-08,2.64e-05,-139775463.5,449805632.0,-0.0558923,0.001468244,0.525614812,1.140968477,87610.57045,0.687580031,0.043048794,-1.2673333333333296
199810,282.2995596,0.000751647,2.21e-05,-83317802.31,341894449.1,-0.033306171,0.001428391,1.276395614,0.659306686,87971.87409,0.66392672,0.037701185,-1.4230000000000018
199811,275.3033369,0.000593376,1.22e-06,-32209902.73,269923784.7,-0.012864483,0.000906289,1.997197899,0.124445147,87867.73942,0.654729289,0.00093548,-1.387666666666668
199812,268.8678785,0.001837265,4.31e-07,-5988894.263,220035243.6,-0.002255816,0.000878284,1.998337902,-0.000887824,88262.83486,0.652955144,0.001908155,-1.6509999999999998
199901,266.1107384,0.000898943,3.63e-07,-4075992.042,260339258.6,-0.001541254,0.000825332,1.88188269,-0.352960398,87957.73421,0.652556326,0.001010789,-1.692333333333334
199902,269.9916464,0.000363743,1.78e-07,-7438288.819,325731961.1,-0.002934297,0.000696523,1.801423084,-0.881165317,88110.07563,0.653089458,0.000425407,-1.3116666666666674
199903,275.4859951,0.006749849,1.12e-05,-38727462.12,414708029.6,-0.015291562,0.00081467,1.36498351,0.451033748,87298.30438,0.656374316,0.013210288,-0.9046666666666674
199904,283.4152817,0.0013462,1.42e-05,-86006555.92,504152033.6,-0.034361561,0.000801307,1.202391017,0.260168509,87450.31743,0.662611706,0.022884997,-1.0096666666666678
199905,289.2745121,5.83e-05,2.06e-05,-150265530.7,570450909.9,-0.060086844,0.001236776,0.340867787,-0.051569048,87335.28826,0.679155309,0.049953827,-1.022000000000002
199906,294.8931411,0.0,2.08e-05,-143996686.3,581275479.2,-0.057580248,0.000822979,0.108589973,1.128038227,87047.44236,0.698319377,0.034672967,-1.061
199907,296.0465457,0.0,4.76e-05,-188572508.0,528584708.9,-0.075404874,0.001949161,-0.855119932,0.913031195,87006.16187,0.711122468,0.079171052,-1.0486666666666693
199908,295.0712049,0.0,3.92e-05,-150118395.6,537673034.9,-0.06002815,0.002728802,-0.375065896,1.260729145,87229.88293,0.71072481,0.06623392,-1.2040000000000006
199909,289.5549404,3.41e-08,4.67e-05,-131849857.8,373822331.9,-0.052723073,0.002807627,-0.073557656,1.251151882,87565.53019,0.687580031,0.089329672,-1.0973333333333315
199910,280.9422848,0.003380412,1.09e-05,-87949828.36,363472164.9,-0.035153936,0.000602105,0.786006536,0.267352203,88064.54669,0.66392672,0.015104549,-1.1930000000000014
199911,273.8153016,0.000780844,1.52e-05,-26538856.37,245551221.7,-0.010578776,0.000604724,1.235092856,0.181348051,88065.22877,0.654729289,0.010693541,-1.5076666666666654
199912,266.8026005,0.004554089,7.85e-07,-9207803.892,212209894.2,-0.003351089,0.000493954,2.167828737,-0.267141277,88269.10034,0.652955144,0.004693349,-1.7010000000000005
200001,261.4051083,0.012571088,8.23e-07,-12923841.44,194933142.9,-0.004581459,0.000485604,0.888644978,-0.35395411,88175.90711,0.652556326,0.012663133,-1.7723333333333322
200002,266.2460244,0.007129318,2.13e-06,-21913348.69,284238078.1,-0.008009708,0.001630917,0.80674015,-0.26627037,87886.64234,0.653119904,0.007665726,-1.5316666666666663
200003,275.5156804,0.006473538,8.01e-06,-50698060.96,452123553.5,-0.019986051,0.000574963,1.341964765,-0.419763383,87624.18078,0.656388888,0.014218109,-0.934666666666665
200004,281.6330918,0.003863643,9.38e-06,-75395776.76,514253352.9,-0.030083827,0.000493201,2.066840737,-0.608897737,87337.04801,0.662611706,0.013945866,-0.7596666666666678
200005,289.9689544,2.37e-05,1.55e-05,-106927012.7,599811526.7,-0.042756879,0.000668682,0.915792038,-0.098648759,87165.65865,0.679155309,0.028617766,-0.7420000000000009
200006,293.5257873,0.0,2.82e-05,-147215290.2,535010609.7,-0.058867277,0.00078808,-0.464712101,0.706019966,87122.65823,0.698319377,0.050315968,-0.6509999999999998
200007,296.4316409,0.0,4.69e-05,-207478243.5,548415395.8,-0.082964748,0.012089082,-0.697797424,0.817497522,86891.85158,0.711122468,0.118597932,-0.5486666666666693
200008,293.5464987,0.0,5.68e-05,-188154653.1,480336621.2,-0.075237785,0.005637245,-0.037158423,1.147514461,87249.72854,0.71072481,0.092053306,-0.46399999999999864
200009,289.0657138,0.0,2.82e-05,-123777391.2,420194349.9,-0.049495118,0.001606633,-0.47999312,0.527078835,87748.33908,0.687580031,0.048869849,-0.5273333333333312
200010,280.4897401,0.001051776,3.26e-05,-82237592.73,310444700.0,-0.032874651,0.001678213,0.65801371,0.54170602,87981.71965,0.66392672,0.045533374,-0.6530000000000022
200011,271.0711601,0.00843632,3.05e-06,-24472771.31,222991399.8,-0.009464312,0.00089314,1.458410567,0.215649087,88092.57379,0.654729289,0.009021211,-0.7076666666666647
200012,268.2052795,0.002593051,2.12e-06,-9728435.174,207323260.5,-0.003643361,0.000848489,2.149226921,0.121705036,87948.08594,0.652955144,0.002857382,-0.8810000000000002
200101,264.734139,0.009895621,1.28e-06,-15836244.01,212075486.4,-0.005641007,0.000886235,1.658463816,-0.039986353,87765.93114,0.652556326,0.009958102,-0.7423333333333346
200102,268.9820136,0.010923025,4.21e-06,-23008858.59,273152442.7,-0.008584834,0.000945174,1.310982989,-0.05724002,87829.43728,0.653089458,0.012374046,-0.6216666666666661
200103,274.7821205,0.002289692,1.64e-06,-44011085.11,469409971.5,-0.01732604,0.000718948,2.675233467,-0.888474873,87505.94783,0.656374316,0.003191633,-0.434666666666665
200104,281.8461561,0.008956834,2.03e-05,-99413660.26,465576458.0,-0.039441728,0.000985822,0.911347347,0.283659676,87497.07573,0.662611706,0.043704595,-0.3796666666666688
200105,289.7716968,9.33e-07,7.78e-06,-123934072.5,626802523.4,-0.049557578,0.000615708,1.522171013,-0.393446023,87243.32683,0.679155309,0.011276001,-0.21199999999999974
200106,294.9170573,0.0,2.36e-05,-109414064.6,573649322.7,-0.043751625,0.000714085,0.614261007,0.537333604,86905.67241,0.698319377,0.02966456,-0.05100000000000193
200107,296.4259536,0.0,3.67e-05,-174334071.4,563104326.7,-0.06971132,0.005263722,-0.122272633,1.085906627,86959.0618,0.711122468,0.0981279,0.0713333333333317
200108,293.2703461,0.0,5.5e-05,-200878834.9,492556446.4,-0.08032583,0.006039793,-0.543138246,1.100888195,87384.42042,0.71072481,0.1255492,-0.03399999999999892
200109,287.7600227,5.37e-05,4.54e-05,-153706727.1,353613705.3,-0.061463024,0.002772798,-0.601937714,1.158786249,87832.01199,0.687580031,0.091078474,-0.20733333333333093
200110,282.3229661,8.93e-05,3.27e-05,-98041298.22,318049586.9,-0.03920343,0.001108103,0.336803764,0.80737071,88006.5518,0.66392672,0.042687528,-0.10300000000000153
200111,273.0691289,0.003063701,9.07e-06,-33419034.5,251241154.6,-0.013305798,0.000506454,1.211691391,-0.19420087,88149.52184,0.654729289,0.012327092,-0.2976666666666681
200112,263.5453975,0.009545714,5.94e-07,-11542130.0,173405870.9,-0.004127629,0.000391761,1.221395113,-0.233298434,88425.90669,0.652955144,0.009606299,-0.37099999999999866
200201,267.8711502,0.0018877,1.18e-06,-13122734.55,243704618.4,-0.004867925,0.00055522,1.70940934,-0.427675758,87982.16999,0.652556326,0.002022151,-0.16233333333333277
